customerid,if_score,ae_mse,spend_sum,tx_count,basket_size_mean,recency_days
16179,0.39733396291347656,0.003418723897748227,215.83,1,11.0,60.13125
14290,0.3973168634137627,0.005773243805929723,4516.56,8,18.875,10.95
14253,0.3973125178512853,0.005669607097714903,363.40000000000003,2,6.0,492.91319444444446
13260,0.39729795106627325,0.005519163536364439,557.62,1,8.0,60.97847222222222
15916,0.3972887102741682,0.011190865220350668,3427.17,13,25.153846153846153,15.96111111111111
13801,0.39728051732814507,0.005498940992758722,324.8,1,23.0,66.10763888888889
13029,0.39726048464150376,0.007902669149926475,1927.3,5,3.4,30.150694444444444
17925,0.39723589225243644,0.006574472288672161,488.16,1,2.0,372.1111111111111
17807,0.3972300710994843,0.0060520114915928345,437.87,3,29.666666666666668,394.8534722222222
16890,0.3972264413979417,0.004564222272157936,285.41,3,6.333333333333333,476.06041666666664
14998,0.39722281315184865,0.007532605369350852,770.73,4,31.75,169.80555555555554
16685,0.397208649553596,0.0012391903452731493,324.24,2,31.0,60.952777777777776
13075,0.39720028551964953,0.009611562610697793,919.61,1,22.0,129.10486111111112
14964,0.39719959908320396,0.008796601248176225,206.21,1,13.0,246.9423611111111
15407,0.3971774660449705,0.0038539594115544733,1056.44,4,38.25,33.03819444444444
13080,0.3971699856192643,0.0022277621284092354,280.73,4,4.75,178.91041666666666
12546,0.39716895505693767,0.0038805430039860656,1161.5,2,34.5,46.02847222222222
12820,0.39714252787743926,0.00931879715147419,2689.52,11,14.454545454545455,2.901388888888889
14026,0.3971346879352862,0.005037177368270729,713.11,2,25.0,470.0965277777778
12698,0.3971126318500222,0.0038200109004261685,339.75,1,16.0,589.8743055555556
15792,0.39710864341428836,0.008495168550063879,933.84,2,28.5,399.18680555555557
15142,0.3970755204507724,0.004416473181897644,2619.92,6,23.666666666666668,45.99930555555556
17702,0.39707474257782704,0.004794387891140491,3144.04,6,25.5,29.865972222222222
16226,0.39707409459811494,0.0016605922747202067,672.1700000000001,5,6.2,202.92291666666668
16622,0.3970623839192318,0.0030284413077030226,225.4,1,12.0,543.0875
12800,0.3970366121242844,0.0014436063319102704,584.25,3,11.333333333333334,469.94375
13653,0.39701780164961914,0.0026613270225107795,152.2,1,9.0,487.18819444444443
16048,0.39701550631595245,0.0031686305162080806,1075.23,4,11.0,372.8902777777778
15737,0.39701068685357316,0.001960359222560283,1205.1200000000001,8,9.0,14.061805555555555
15554,0.3970087262615402,0.007643434938706233,217.2,1,14.0,277.15972222222223
15517,0.39700456104279613,0.012554199648070334,267.03,1,27.0,232.95
17796,0.39700195366403224,0.0038816486695229476,1361.99,7,32.142857142857146,39.88333333333333
14540,0.3970013927915949,0.006993786340478029,3795.34,11,24.818181818181817,9.10763888888889
17327,0.3969996539410987,0.006395564453977797,152.35,2,2.0,409.1222222222222
16024,0.39699503819213144,0.0045292950970350606,484.2,3,28.666666666666668,11.975
12827,0.39698879253284236,0.0016767584169236124,430.15000000000003,3,8.333333333333334,5.022916666666666
13313,0.39698776966563376,0.0038370322436351214,3445.32,12,15.583333333333334,21.834722222222222
13845,0.3969843583773508,0.004181859793564343,312.98,1,9.0,64.18402777777777
13242,0.3969756669474685,0.00255878649138076,699.4,7,5.0,111.99791666666667
14473,0.3969708087678039,0.003729814007119869,234.34000000000003,2,3.5,73.90277777777777
15391,0.3969444847213633,0.003059360698739078,289.87,1,12.0,583.9069444444444
15400,0.39694430308573897,0.009236291389421029,1302.3,8,3.375,91.95347222222222
13623,0.3969152506244323,0.006125138544697164,2566.49,10,29.2,30.03472222222222
17286,0.39690575311981935,0.003027345910956799,395.48,3,31.0,21.002083333333335
18208,0.39686033366518275,0.0040702784010656825,360.08,1,17.0,565.0388888888889
15906,0.3968531357624271,0.00532688200573937,2555.64,10,20.3,19.018055555555556
16119,0.39685096574467577,0.0022161604067713805,1720.81,8,6.75,7.902083333333334
17543,0.3968335498090733,0.003499685327972903,120.05,1,13.0,549.00625
16233,0.39683158310331756,0.008812210461739347,1965.71,9,8.333333333333334,70.80763888888889
14808,0.3968164500918612,0.00538874164424013,2741.17,8,29.375,39.02013888888889
12544,0.39680825133468944,0.004225752873703386,372.7,1,19.0,35.857638888888886
13465,0.3968047368832135,0.0047480268653686515,931.12,2,17.0,445.90069444444447
17693,0.39678405026519753,0.010004756596455664,200.47,1,16.0,136.8763888888889
16885,0.3967701456405587,0.00862505786891188,710.74,4,35.5,14.965277777777779
16356,0.3967543088639594,0.0031425230090266344,415.87,6,9.833333333333334,197.04097222222222
16104,0.3967525243752286,0.0069432314864820615,2778.61,9,25.88888888888889,61.10208333333333
17270,0.39675181881336946,0.004571101237178175,604.4,2,24.5,468.9451388888889
13061,0.3967504006761698,0.004042212551267081,248.61,1,10.0,71.86527777777778
14202,0.3967456880756336,0.001797849664186933,847.76,3,9.666666666666666,380.8173611111111
18072,0.39674262767548946,0.009396950174348431,247.44,1,18.0,185.0875
17889,0.39668631316896197,0.008209731479880565,774.87,7,17.428571428571427,211.85
16288,0.39667993682352537,0.0026887511207115983,129.85,1,7.0,469.9201388888889
14014,0.39667832232084066,0.013372417918984983,1948.21,3,25.333333333333332,76.98055555555555
12601,0.39667577403082904,0.0018489174375657298,681.26,6,5.666666666666667,189.10625
14251,0.39665275519748716,0.007595062802714425,2879.7000000000003,5,15.6,1.1791666666666667
16942,0.39665025604347354,0.00842163153974683,1920.59,9,31.22222222222222,12.006944444444445
18084,0.39664457653015794,0.005757127064240509,812.93,3,2.6666666666666665,15.953472222222222
15511,0.39660232366153303,0.009468517115502832,909.23,5,32.0,11.129861111111111
16302,0.3965757108127143,0.006963035479942838,233.22,1,11.0,126.12916666666666
15587,0.39656921640236126,0.009838706396832514,1522.0800000000002,7,2.0,49.96736111111111
12746,0.39656385629151686,0.004068469239859257,254.55,1,17.0,540.0895833333333
15349,0.3965565444904619,0.006585602827042763,473.81,2,36.0,157.86388888888888
15909,0.39655274529761,0.004838630973318052,191.94,1,7.0,173.09166666666667
15412,0.3965469667266326,0.007046161005421536,190.53,1,10.0,170.89305555555555
17078,0.39651132739205414,0.0028903988456914203,378.2,2,14.0,35.73125
16432,0.3965111000773344,0.004356059110030303,287.4,1,8.0,63.952083333333334
13192,0.39650041932685287,0.007897870677530547,2558.58,6,27.0,94.94236111111111
13651,0.3964770158809278,0.002002712265768603,226.85,3,4.666666666666667,34.91041666666667
13411,0.39647372274456155,0.009275421946676552,213.55,1,18.0,106.95347222222222
12973,0.39647257666956626,0.004038010080445619,385.55,1,6.0,413.10833333333335
13826,0.39646191884567994,0.007142066369243547,189.5,1,10.0,175.9597222222222
15824,0.3964549829296848,0.0034793788119136,890.94,2,13.0,452.9791666666667
16584,0.39643292416709136,0.010043533577136946,3163.67,5,16.6,79.96180555555556
13943,0.39641582964454375,0.003238518761065139,246.54,1,15.0,577.0555555555555
15256,0.39640629357798546,0.002829660578742499,170.4,2,5.0,148.04375
14215,0.39639276246249827,0.005060097417348764,3416.33,9,21.333333333333332,11.021527777777777
12811,0.396389705616155,0.003301336377349895,1033.9,5,11.2,260.13055555555553
16551,0.3963395305770386,0.008629975997470571,2237.12,7,12.571428571428571,95.13333333333334
16939,0.3963354903749922,0.0024459689299266662,449.0,3,14.666666666666666,488.0180555555556
15325,0.39633439567614787,0.00452875061174392,1602.01,8,28.125,103.03819444444444
17277,0.39629281338395267,0.008422251400191911,1065.3500000000001,2,34.5,227.00208333333333
16127,0.39627351009317996,0.0034316866980230337,801.31,2,37.5,38.952777777777776
18235,0.39626778111804944,0.009429744658772691,1796.48,3,34.666666666666664,71.18263888888889
17149,0.3962447481847548,0.0028112775391250914,143.10000000000002,1,6.0,450.9125
12462,0.39619655465723147,0.0036402905490144247,1189.59,2,31.0,18.152083333333334
16465,0.3961695251219869,0.0046923644813958955,746.24,2,24.0,420.1409722222222
15030,0.396135627226917,0.010271306730395238,1979.91,8,4.125,71.08333333333333
15163,0.39613522207171653,0.0012318239696969364,304.47,2,14.5,17.98611111111111
15376,0.3961309124677137,0.003265704174023521,1233.3600000000001,3,39.0,39.90694444444444
13040,0.39612576052757986,0.004213936205602027,676.99,2,21.5,8.091666666666667
12828,0.39612113724705583,0.003969983119349599,1018.71,6,9.333333333333334,2.170138888888889
15948,0.3961076237933043,0.005661758057095457,1509.0900000000001,3,31.666666666666668,7.8875
12645,0.39607748374839086,0.004017479593181424,3539.3,8,20.0,33.00833333333333
13056,0.396074519860176,0.004379878208993177,209.48,1,19.0,550.9444444444445
17031,0.3960722018541287,0.003799290138315946,2773.85,6,8.333333333333334,11.102083333333333
16707,0.39607200783650287,0.0028653833712492596,551.11,4,16.5,399.9243055555556
18254,0.3960579257091657,0.0035622021969152367,267.9,1,16.0,580.9256944444444
13745,0.3960506368214276,0.008508452944567634,777.36,2,28.0,161.83819444444444
16593,0.39602643172371776,0.002864805835498941,1071.1399999999999,8,9.75,50.00625
13791,0.39600903935367604,0.014167883096581695,1516.0,2,5.5,127.04583333333333
14794,0.39597946673467416,0.005649533212433396,1953.9,10,10.4,2.1104166666666666
12383,0.3959761352920418,0.005977882263142835,1850.56,5,19.8,184.2
16038,0.3959514566463305,0.0017253811795585857,471.78000000000003,3,8.666666666666666,7.006944444444445
14318,0.395922980623055,0.002701585401266566,158.02,1,9.0,459.8875
14083,0.39591683308735287,0.023304472225144587,1407.26,11,23.181818181818183,3.9833333333333334
12412,0.3959056921816532,0.005811165230214767,2596.93,6,21.166666666666668,74.10694444444445
16539,0.39589468512068066,0.0057401500245209056,3732.01,10,15.2,2.1729166666666666
13429,0.3958813235855677,0.004224875323563173,1006.8,4,16.75,10.152777777777779
13713,0.39585658443395244,0.005843396145948587,743.26,3,27.333333333333332,407.85555555555555
16030,0.3958530879981197,0.009983191600169031,331.24,1,29.0,309.05694444444447
16955,0.39584527430375865,0.004574742202383225,1309.41,6,9.5,184.09305555555557
18165,0.39584372751616387,0.005947462492024966,302.46000000000004,1,10.0,176.97708333333333
16214,0.3958419452561121,0.008153306633813624,2038.25,4,24.5,170.05555555555554
13853,0.39582619534546437,0.005913978507329464,1090.14,1,23.0,56.93888888888889
13133,0.3958145562268963,0.002249937449802318,200.45000000000002,3,4.0,273.0965277777778
13888,0.39581095169361186,0.006517211626060958,2169.05,7,26.285714285714285,119.10902777777778
18020,0.3957881558541634,0.0030131040141008754,190.48000000000002,1,12.0,543.0131944444445
17193,0.39578404151114044,0.006576173823214743,2310.04,9,4.888888888888889,35.00208333333333
15960,0.39578185201646887,0.0038313730179130273,410.95,4,6.5,373.8701388888889
14820,0.3957705945617777,0.002550525217552537,1274.76,9,7.111111111111111,20.88125
17500,0.395766215569876,0.007767097073654183,1138.0,3,1.6666666666666667,16.93402777777778
16649,0.3957426080810434,0.004885640338902882,306.58000000000004,1,20.0,519.88125
16364,0.3957415990930674,0.005154855404793046,707.04,2,26.5,11.057638888888889
14405,0.39573569249647317,0.004312581376904688,195.0,1,2.0,386.0486111111111
14798,0.3957160616833025,0.0030169418672782032,724.31,8,6.125,52.077777777777776
16181,0.395712227562489,0.004330534718597402,305.54,1,11.0,72.96666666666667
13318,0.3957070556615185,0.0030676447924869424,640.76,3,6.666666666666667,0.7493055555555556
17979,0.39570164149611775,0.0054514545501633095,757.71,4,36.5,35.03125
17736,0.3956897246420941,0.0014504721827373393,377.44,3,8.333333333333334,8.884722222222223
12696,0.39568342106033766,0.005370647445315448,851.91,2,24.5,434.08819444444447
16967,0.3956784591586344,0.010035461574635715,319.02,1,21.0,188.93472222222223
15333,0.3956198053904907,0.010809555895231408,1028.56,1,16.0,207.97430555555556
17344,0.39561880528876464,0.0016014214714736201,468.11,2,34.5,45.99583333333333
13751,0.3956094165995812,0.004069070225625709,296.25,1,9.0,287.87083333333334
17559,0.3956067682270195,0.0033195103062865863,167.62,1,12.0,512.0333333333333
13832,0.3956043190563666,0.0030637941588231936,613.6899999999999,2,28.5,18.884722222222223
14228,0.3955843183671357,0.0022843398097611785,745.5,3,12.666666666666666,437.12847222222223
14774,0.39556090548773654,0.0031913508929102383,241.45,1,13.0,528.0166666666667
18281,0.3955573403255143,0.002366415345347299,201.14,2,8.5,180.08125
17705,0.39551058307623704,0.00785509990952177,2083.9,11,10.909090909090908,2.9618055555555554
15810,0.39547528651584535,0.005709337686721642,2999.04,8,20.75,78.13333333333334
15996,0.3954654268516488,0.007851243791505123,1686.9,7,30.285714285714285,87.9
16387,0.3954645596974673,0.004510571464514079,918.55,5,19.2,322.0527777777778
17691,0.3954524052455389,0.0026076168739206525,780.0500000000001,4,13.0,357.8125
14317,0.3954517683484306,0.005678768066725288,508.58000000000004,1,24.0,64.0875
16569,0.39545155298726237,0.005820591573860937,1455.23,5,7.0,2.8875
15650,0.3954442752421725,0.00405030876819965,553.88,2,18.0,521.0895833333333
12826,0.39541286913019236,0.011444777953451125,2955.75,12,13.833333333333334,2.1006944444444446
14822,0.39536000443612757,0.002636314350290937,157.70000000000002,1,9.0,484.99861111111113
16034,0.3953455567522614,0.0026512083784148073,928.72,6,9.5,195.85625
16407,0.39534073018533056,0.010470403867992481,2821.65,14,16.571428571428573,12.072916666666666
15654,0.3953385344127382,0.004992820922184445,922.53,2,10.5,8.9875
17805,0.39532963015217715,0.005044234101994494,927.03,2,5.5,73.0423611111111
12467,0.3953018665591588,0.003251596891151389,132.8,1,9.0,422.88125
17797,0.39529559552153,0.0048985478287821545,1985.87,8,34.375,21.978472222222223
12718,0.39529019014889355,0.0072069464927485135,238.25,1,19.0,70.84166666666667
16430,0.39528717283282466,0.005811230782784175,1117.94,7,4.0,56.91875
13196,0.3952780115060996,0.0038152708523906767,3068.84,7,26.857142857142858,10.955555555555556
13110,0.3952711708708625,0.007593104766300671,2957.4700000000003,12,21.0,30.930555555555557
13956,0.3952705067335964,0.007607818147870566,1026.42,5,30.4,4.979166666666667
12850,0.3952625471433546,0.008513685180910379,330.0,1,2.0,445.01666666666665
15969,0.39524581336730513,0.0029762659827538094,1127.05,5,7.0,2.0722222222222224
13684,0.3952417753617365,0.007172492569073941,596.98,4,27.25,285.1090277777778
15550,0.3952390903841985,0.018196771842192126,2218.8,12,20.0,3.8833333333333333
17594,0.39521386729103847,0.01183339525512869,2497.88,4,26.0,84.84444444444445
17694,0.39520698193341675,0.012835689052740193,1695.97,3,27.0,141.03472222222223
12695,0.39517882621088923,0.0021393385380751744,1407.1200000000001,7,8.428571428571429,6.977777777777778
17363,0.39517670697968815,0.0034421655266299914,940.86,3,12.0,394.81875
13663,0.39516057716480524,0.007825968081158733,2047.51,5,19.8,178.87916666666666
16733,0.395153897984095,0.0031832962857852917,259.68,1,12.0,529.1097222222222
16677,0.3951420803334321,0.004793218038941212,880.62,2,23.5,410.9145833333333
14173,0.3951368775681963,0.003338306161591233,586.0,6,5.5,10.03888888888889
15691,0.3951364854532164,0.00332087713071519,571.3,4,3.5,251.90069444444444
17227,0.39511814251645155,0.006610842996697278,2022.03,12,10.416666666666666,18.082638888888887
14289,0.3951147303826779,0.003248549181574191,911.26,6,7.833333333333333,8.045833333333333
15543,0.3951142005581246,0.004305549895899962,242.84,2,29.0,287.89166666666665
12374,0.3951105175484332,0.006860189230706171,2989.2200000000003,4,20.75,24.884027777777778
15632,0.3951058698313989,0.0036017842604086675,3285.31,8,20.875,15.124305555555555
13538,0.3950749906739621,0.007341331793966598,3112.73,12,12.0,42.84444444444444
17770,0.3950417462914713,0.004615680991243667,1143.27,5,7.6,198.01111111111112
12922,0.39504132665563396,0.009101888048738432,405.38,1,28.0,160.88541666666666
15134,0.3950355872113805,0.003809640714365703,1596.29,10,8.5,14.163194444444445
13076,0.395028097251568,0.0028319713449226065,135.4,1,9.0,457.09930555555553
15387,0.3950275108144992,0.0060866046839051285,468.65,1,20.0,491.8645833333333
15488,0.39502182155940585,0.0006246916731823108,431.92,5,2.2,92.11041666666667
17579,0.39501848062285416,0.0031671041613330025,753.28,4,23.5,4.0152777777777775
18021,0.39497711614623476,0.0034369365641950373,227.06,2,16.5,509.08194444444445
15901,0.3949335317238316,0.009448091499147267,703.22,7,24.428571428571427,16.00486111111111
16679,0.39493169367772457,0.002958132141570116,793.06,3,7.0,365.9576388888889
17523,0.3948920952125303,0.0020020934560047517,652.74,4,8.25,10.979166666666666
13928,0.39488799622144555,0.0014755010304928816,464.57,4,6.75,10.095138888888888
13166,0.39488650285734117,0.0064588849914528875,884.18,2,34.5,282.8986111111111
17617,0.3948857572409877,0.004793495422189005,395.33,1,19.0,558.0013888888889
